# ASCII calibration file


[ Rich Calibrater Parameters Setup ]

Sector	Row	Column
1	90	92

[ Rich Calibrater Parameters: Sector 0 ]

Row	Column	Slope	Offset
7	18	1	0
8	18	1	0
9	18	1	0
10	18	1	0
11	18	1	0
12	18	1	0
13	18	1	0
14	18	1	0
15	18	1	0
16	18	1	0
17	18	1	0
18	18	1	0
19	18	1	0
20	18	1	0
21	18	1	0
22	18	1	0
23	18	1	0
24	18	1	0
25	18	1	0
26	18	1	0
27	18	1	0
28	18	1	0
29	18	1	0
30	18	1	0
31	18	1	0
32	18	1	0
33	18	1	0
34	18	1	0
35	18	1	0
36	18	1	0
37	18	1	0
38	18	1	0
39	18	1	0
40	18	1	0
41	18	1	0
42	18	1	0
43	18	1	0
44	18	1	0
45	18	1	52.245
46	18	1	69.596
47	18	1	53.3497
48	18	1	51.506
49	18	1	53.5765
50	18	1	54.5745
51	18	1	63.3007
52	18	1	76.245
53	18	1	72.2174
54	18	1	52.1685
55	18	1	56.296
56	18	1	73.3322
57	18	1	72.8067
58	18	1	88.9275
59	18	1	52.6148
60	18	1	87.1805
61	18	1	55.5805
62	18	1	55.104
63	18	1	89.8322
64	18	1	82.3148
65	18	1	33.1852
66	18	1	62.8403
67	18	1	42.4128
68	18	1	53.7685
69	18	1	62.3792
70	18	1	79.9128
71	18	1	63.7664
72	18	1	59.345
73	18	1	51.8275
74	18	1	50.9329
75	18	1	45.0497
76	18	1	61.0785
77	18	1	60.4537
78	18	1	64.6174
79	18	1	60.0443
80	18	1	47.0785
81	18	1	63.2537
82	18	1	51.851
83	18	1	65.0691
84	18	1	60.8664
85	18	1	0
86	18	1	0
87	18	1	0
88	18	1	0
89	18	1	0
0	19	1	0
1	19	1	0
2	19	1	0
3	19	1	0
4	19	1	0
5	19	1	0
6	19	1	0
7	19	1	0
8	19	1	0
9	19	1	0
10	19	1	0
11	19	1	0
12	19	1	0
13	19	1	0
14	19	1	0
15	19	1	0
16	19	1	0
17	19	1	0
18	19	1	0
19	19	1	0
20	19	1	0
21	19	1	0
22	19	1	0
23	19	1	0
24	19	1	0
25	19	1	0
26	19	1	0
27	19	1	0
28	19	1	0
29	19	1	0
30	19	1	0
31	19	1	0
32	19	1	0
33	19	1	0
34	19	1	0
35	19	1	0
36	19	1	0
37	19	1	0
38	19	1	0
39	19	1	0
40	19	1	0
41	19	1	0
42	19	1	0
43	19	1	60.2685
44	19	1	44.9168
45	19	1	43.2685
46	19	1	72.5168
47	19	1	43.1403
48	19	1	47.7584
49	19	1	47.0711
50	19	1	55.9765
51	19	1	65.4235
52	19	1	51.9383
53	19	1	77.7597
54	19	1	62.1819
55	19	1	71.5544
56	19	1	67.5067
57	19	1	80.6631
58	19	1	56.2919
59	19	1	44.5054
60	19	1	40.6517
61	19	1	55.7228
62	19	1	57.9423
63	19	1	78.7611
64	19	1	78.806
65	19	1	72.0396
66	19	1	44.298
67	19	1	49.155
68	19	1	25.4987
69	19	1	72.557
70	19	1	71.3872
71	19	1	58.6584
72	19	1	66.3523
73	19	1	77.2349
74	19	1	76.7872
75	19	1	57.704
76	19	1	46.2973
77	19	1	56.147
78	19	1	56.243
79	19	1	59.1262
80	19	1	58.5644
81	19	1	94.3973
82	19	1	61.9792
83	19	1	39.7309
84	19	1	49.1034
85	19	1	0
86	19	1	0
87	19	1	0
88	19	1	0
89	19	1	0
0	20	1	0
1	20	1	0
2	20	1	0
3	20	1	0
4	20	1	0
5	20	1	0
6	20	1	0
7	20	1	0
8	20	1	0
9	20	1	0
10	20	1	0
11	20	1	0
12	20	1	0
13	20	1	0
14	20	1	0
15	20	1	0
16	20	1	0
17	20	1	0
18	20	1	0
19	20	1	0
20	20	1	0
21	20	1	0
22	20	1	0
23	20	1	0
24	20	1	0
25	20	1	0
26	20	1	0
27	20	1	0
28	20	1	0
29	20	1	0
30	20	1	0
31	20	1	0
32	20	1	0
33	20	1	0
34	20	1	0
35	20	1	0
36	20	1	0
37	20	1	0
38	20	1	0
39	20	1	0
40	20	1	0
41	20	1	41.2624
42	20	1	58.243
43	20	1	71.8497
44	20	1	48.2564
45	20	1	57.8409
46	20	1	72.2483
47	20	1	34.0463
48	20	1	65.5309
49	20	1	58.4403
50	20	1	48.7275
51	20	1	63.4047
52	20	1	74.5322
53	20	1	64.3638
54	20	1	76.9799
55	20	1	69.5483
56	20	1	69.5054
57	20	1	52.5477
58	20	1	51.4268
59	20	1	46.3913
60	20	1	59.5396
61	20	1	46.2933
62	20	1	48.8919
63	20	1	63.4067
64	20	1	64.8792
65	20	1	77.1705
66	20	1	38.6993
67	20	1	43.5779
68	20	1	32.6047
69	20	1	59.7859
70	20	1	76.8678
71	20	1	61.5832
72	20	1	70.7188
73	20	1	54.5738
74	20	1	72.4745
75	20	1	70.6664
76	20	1	72.2564
77	20	1	53.9322
78	20	1	61.1369
79	20	1	84.0705
80	20	1	78.5577
81	20	1	56.2007
82	20	1	67.9644
83	20	1	73.7168
84	20	1	64.8926
85	20	1	76.4779
86	20	1	0
87	20	1	0
88	20	1	0
89	20	1	0
0	21	1	0
1	21	1	0
2	21	1	0
3	21	1	0
4	21	1	0
5	21	1	0
6	21	1	0
7	21	1	0
8	21	1	0
9	21	1	0
10	21	1	0
11	21	1	0
12	21	1	0
13	21	1	0
14	21	1	0
15	21	1	0
16	21	1	0
17	21	1	0
18	21	1	0
19	21	1	0
20	21	1	0
21	21	1	0
22	21	1	0
23	21	1	0
24	21	1	0
25	21	1	0
26	21	1	0
27	21	1	0
28	21	1	0
29	21	1	0
30	21	1	0
31	21	1	0
32	21	1	0
33	21	1	0
34	21	1	0
35	21	1	0
36	21	1	0
37	21	1	0
38	21	1	0
39	21	1	60.7416
40	21	1	46.9732
41	21	1	64.249
42	21	1	71.7161
43	21	1	58.1208
44	21	1	50.9765
45	21	1	67.7255
46	21	1	84.8074
47	21	1	57.4711
48	21	1	40.151
49	21	1	73.2604
50	21	1	47.0081
51	21	1	77.8738
52	21	1	57.5758
53	21	1	59.653
54	21	1	55.7785
55	21	1	86.6074
56	21	1	72.9933
57	21	1	47.5168
58	21	1	74.5993
59	21	1	58.6289
60	21	1	52.9886
61	21	1	42.2013
62	21	1	66.2114
63	21	1	37.247
64	21	1	55.6141
65	21	1	64.6497
66	21	1	51.6651
67	21	1	43.5174
68	21	1	34.6148
69	21	1	77.4121
70	21	1	66.6349
71	21	1	55.7919
72	21	1	52.3765
73	21	1	63.4745
74	21	1	40.6866
75	21	1	67.698
76	21	1	60.5926
77	21	1	70.5705
78	21	1	74.6611
79	21	1	73.8477
80	21	1	64.3329
81	21	1	74.9752
82	21	1	75.6416
83	21	1	72.4604
84	21	1	65.6174
85	21	1	67.9409
86	21	1	0
87	21	1	0
88	21	1	0
89	21	1	0
0	22	1	0
1	22	1	0
2	22	1	0
3	22	1	0
4	22	1	0
5	22	1	0
6	22	1	0
7	22	1	0
8	22	1	0
9	22	1	0
10	22	1	0
11	22	1	0
12	22	1	0
13	22	1	0
14	22	1	0
15	22	1	0
16	22	1	0
17	22	1	0
18	22	1	0
19	22	1	0
20	22	1	0
21	22	1	0
22	22	1	0
23	22	1	0
24	22	1	0
25	22	1	0
26	22	1	0
27	22	1	0
28	22	1	0
29	22	1	0
30	22	1	0
31	22	1	0
32	22	1	0
33	22	1	0
34	22	1	0
35	22	1	0
36	22	1	0
37	22	1	74.4315
38	22	1	68.496
39	22	1	58.2611
40	22	1	43.9403
41	22	1	50.3389
42	22	1	47.3148
43	22	1	46.7993
44	22	1	47.1591
45	22	1	71.7376
46	22	1	72.2396
47	22	1	34.7174
48	22	1	55.7772
49	22	1	58.2436
50	22	1	62.0913
51	22	1	73.9664
52	22	1	62.5933
53	22	1	61.2087
54	22	1	73.9617
55	22	1	51.0893
56	22	1	63.4664
57	22	1	50.6195
58	22	1	74.594
59	22	1	60.0544
60	22	1	46.8101
61	22	1	50.0859
62	22	1	55.4282
63	22	1	45.2812
64	22	1	81.2134
65	22	1	66.0356
66	22	1	46.4054
67	22	1	44.5906
68	22	1	44.1906
69	22	1	59.151
70	22	1	61.0329
71	22	1	65.3584
72	22	1	42.2691
73	22	1	63.5309
74	22	1	49.8195
75	22	1	76.1342
76	22	1	47.0436
77	22	1	76.2128
78	22	1	64.9094
79	22	1	64.443
80	22	1	71.5497
81	22	1	74.3215
82	22	1	66.255
83	22	1	71.0403
84	22	1	57.7926
85	22	1	91.6302
86	22	1	0
87	22	1	0
88	22	1	0
89	22	1	0
0	23	1	0
1	23	1	0
2	23	1	0
3	23	1	0
4	23	1	0
5	23	1	0
6	23	1	0
7	23	1	0
8	23	1	0
9	23	1	0
10	23	1	0
11	23	1	0
12	23	1	0
13	23	1	0
14	23	1	0
15	23	1	0
16	23	1	0
17	23	1	0
18	23	1	0
19	23	1	0
20	23	1	0
21	23	1	0
22	23	1	0
23	23	1	0
24	23	1	0
25	23	1	0
26	23	1	0
27	23	1	0
28	23	1	0
29	23	1	0
30	23	1	0
31	23	1	0
32	23	1	0
33	23	1	0
34	23	1	0
35	23	1	51.5826
36	23	1	54.8013
37	23	1	62.8248
38	23	1	75.949
39	23	1	49.6463
40	23	1	58.0356
41	23	1	64.8651
42	23	1	56.7819
43	23	1	64.4839
44	23	1	48.0054
45	23	1	69.4966
46	23	1	76.6792
47	23	1	53.7745
48	23	1	47.6698
49	23	1	60.2584
50	23	1	56.6463
51	23	1	64.0228
52	23	1	64.1148
53	23	1	76.8812
54	23	1	56.5564
55	23	1	73.2758
56	23	1	67.5436
57	23	1	56.3208
58	23	1	62.6852
59	23	1	78.6832
60	23	1	57.651
61	23	1	62.353
62	23	1	70.0195
63	23	1	90.0591
64	23	1	66.8215
65	23	1	57.4664
66	23	1	73.8718
67	23	1	73.2483
68	23	1	68.1604
69	23	1	92.1336
70	23	1	93.5523
71	23	1	62.9812
72	23	1	50.6872
73	23	1	56.7302
74	23	1	51.1517
75	23	1	79.0409
76	23	1	78.5416
77	23	1	72.3497
78	23	1	57.5765
79	23	1	75.7074
80	23	1	72.8564
81	23	1	52.5215
82	23	1	76.4765
83	23	1	76.8604
84	23	1	70.0591
85	23	1	69.8255
86	23	1	75.7517
87	23	1	0
88	23	1	0
89	23	1	0
0	24	1	0
1	24	1	0
2	24	1	0
3	24	1	0
4	24	1	0
5	24	1	0
6	24	1	0
7	24	1	0
8	24	1	0
9	24	1	0
10	24	1	0
11	24	1	0
12	24	1	0
13	24	1	0
14	24	1	0
15	24	1	0
16	24	1	0
17	24	1	0
18	24	1	0
19	24	1	0
20	24	1	0
21	24	1	0
22	24	1	0
23	24	1	0
24	24	1	0
25	24	1	0
26	24	1	0
27	24	1	0
28	24	1	0
29	24	1	0
30	24	1	0
31	24	1	0
32	24	1	0
33	24	1	53.0013
34	24	1	52.6705
35	24	1	50.1933
36	24	1	63.2671
37	24	1	53.7416
38	24	1	76.9295
39	24	1	94.5617
40	24	1	67.8181
41	24	1	48.8973
42	24	1	51.204
43	24	1	49.1678
44	24	1	67.7564
45	24	1	75.8651
46	24	1	73.045
47	24	1	71.4758
48	24	1	59.4221
49	24	1	50.0826
50	24	1	71.0134
51	24	1	47.4839
52	24	1	59.2919
53	24	1	70.306
54	24	1	50.7342
55	24	1	79.2389
56	24	1	65.1121
57	24	1	66.7946
58	24	1	75.8651
59	24	1	59.3121
60	24	1	73.7503
61	24	1	78.0362
62	24	1	59.4034
63	24	1	70.2919
64	24	1	75.3591
65	24	1	70.9819
66	24	1	59.5262
67	24	1	71.696
68	24	1	67.4933
69	24	1	82.6966
70	24	1	110.467
71	24	1	61.0282
72	24	1	65.8463
73	24	1	75.7879
74	24	1	54.3128
75	24	1	73.896
76	24	1	60.9752
77	24	1	65.2497
78	24	1	86.2779
79	24	1	88.4772
80	24	1	57.7007
81	24	1	67.3886
82	24	1	86.7664
83	24	1	65.7577
84	24	1	76.155
85	24	1	61.4537
86	24	1	76.7651
87	24	1	0
88	24	1	0
89	24	1	0
0	25	1	0
1	25	1	0
2	25	1	0
3	25	1	0
4	25	1	0
5	25	1	0
6	25	1	0
7	25	1	0
8	25	1	0
9	25	1	0
10	25	1	0
11	25	1	0
12	25	1	0
13	25	1	0
14	25	1	0
15	25	1	0
16	25	1	0
17	25	1	0
18	25	1	0
19	25	1	0
20	25	1	0
21	25	1	0
22	25	1	0
23	25	1	0
24	25	1	0
25	25	1	0
26	25	1	0
27	25	1	0
28	25	1	0
29	25	1	0
30	25	1	0
31	25	1	75.2953
32	25	1	50.4644
33	25	1	42.2228
34	25	1	61.0685
35	25	1	56.6631
36	25	1	48.8624
37	25	1	67.5705
38	25	1	76.4309
39	25	1	73.0168
40	25	1	63.3174
41	25	1	54.8034
42	25	1	41.4268
43	25	1	54.8611
44	25	1	47.7779
45	25	1	70.5275
46	25	1	56.5544
47	25	1	53.8208
48	25	1	37.6121
49	25	1	49.3705
50	25	1	44.0255
51	25	1	50.6128
52	25	1	63.2396
53	25	1	69.7826
54	25	1	64.7054
55	25	1	73.8188
56	25	1	70.5966
57	25	1	62.5443
58	25	1	55.4738
59	25	1	50.904
60	25	1	98.3242
61	25	1	40.504
62	25	1	60.0859
63	25	1	78.3557
64	25	1	71.3174
65	25	1	65.4201
66	25	1	56.8664
67	25	1	104.444
68	25	1	104.831
69	25	1	93.3423
70	25	1	104.611
71	25	1	84.9148
72	25	1	72.6282
73	25	1	60.4933
74	25	1	62.445
75	25	1	80.4013
76	25	1	57.645
77	25	1	64.9201
78	25	1	77.0819
79	25	1	63.7423
80	25	1	65.2416
81	25	1	61.2342
82	25	1	74.6919
83	25	1	72.6168
84	25	1	65.7705
85	25	1	69.1074
86	25	1	70.757
87	25	1	0
88	25	1	0
89	25	1	0
0	26	1	0
1	26	1	0
2	26	1	0
3	26	1	0
4	26	1	0
5	26	1	0
6	26	1	0
7	26	1	0
8	26	1	0
9	26	1	0
10	26	1	0
11	26	1	0
12	26	1	0
13	26	1	0
14	26	1	0
15	26	1	0
16	26	1	0
17	26	1	0
18	26	1	0
19	26	1	0
20	26	1	0
21	26	1	0
22	26	1	0
23	26	1	0
24	26	1	0
25	26	1	0
26	26	1	0
27	26	1	0
28	26	1	0
29	26	1	58.6913
30	26	1	65.8718
31	26	1	73.2919
32	26	1	77.0356
33	26	1	57.3758
34	26	1	54.7953
35	26	1	55.7007
36	26	1	43.9523
37	26	1	56.1
38	26	1	60.796
39	26	1	66.8993
40	26	1	58.6537
41	26	1	50.5886
42	26	1	52.8456
43	26	1	54.6342
44	26	1	64.1846
45	26	1	80.355
46	26	1	48.9168
47	26	1	61.3275
48	26	1	58.6497
49	26	1	35.9933
50	26	1	51.1564
51	26	1	71.1812
52	26	1	51.0497
53	26	1	68.6148
54	26	1	56.0262
55	26	1	75.2919
56	26	1	69.8772
57	26	1	78.4436
58	26	1	82.0866
59	26	1	60.3007
60	26	1	84.6027
61	26	1	59.9034
62	26	1	57.9779
63	26	1	75.8852
64	26	1	83.1101
65	26	1	75.3919
66	26	1	65.5993
67	26	1	87.9993
68	26	1	104.835
69	26	1	90.6403
70	26	1	98.2993
71	26	1	68.3141
72	26	1	78.8383
73	26	1	71.4805
74	26	1	65.2879
75	26	1	60.9483
76	26	1	60.9034
77	26	1	53.3101
78	26	1	60.3785
79	26	1	62.5416
80	26	1	65.5631
81	26	1	84.7886
82	26	1	80.0946
83	26	1	77.2007
84	26	1	54.745
85	26	1	64.2255
86	26	1	67.8463
87	26	1	0
88	26	1	0
89	26	1	0
0	27	1	0
1	27	1	0
2	27	1	0
3	27	1	0
4	27	1	0
5	27	1	0
6	27	1	0
7	27	1	0
8	27	1	0
9	27	1	0
10	27	1	0
11	27	1	0
12	27	1	0
13	27	1	0
14	27	1	0
15	27	1	0
16	27	1	0
17	27	1	0
18	27	1	0
19	27	1	0
20	27	1	0
21	27	1	0
22	27	1	0
23	27	1	0
24	27	1	0
25	27	1	0
26	27	1	0
27	27	1	64.8423
28	27	1	63.2255
29	27	1	73.7356
30	27	1	64.2893
31	27	1	80.4926
32	27	1	79.8262
33	27	1	66.9523
34	27	1	55.698
35	27	1	38.9302
36	27	1	55.5477
37	27	1	51.9268
38	27	1	76.6919
39	27	1	73.4094
40	27	1	59.2275
41	27	1	56.4255
42	27	1	48.0685
43	27	1	60.0993
44	27	1	59.0235
45	27	1	37.657
46	27	1	50.9752
47	27	1	71.7584
48	27	1	75.4349
49	27	1	89.2215
50	27	1	73.6993
51	27	1	93.2094
52	27	1	107.677
53	27	1	83.306
54	27	1	58.5007
55	27	1	79.8389
56	27	1	86.9436
57	27	1	79.396
58	27	1	75.2349
59	27	1	58.6
60	27	1	84.0275
61	27	1	79.6201
62	27	1	42.4785
63	27	1	75.394
64	27	1	80.6255
65	27	1	79.2322
66	27	1	65.2544
67	27	1	92.1584
68	27	1	115.388
69	27	1	103.286
70	27	1	88.5208
71	27	1	56.9174
72	27	1	64.3604
73	27	1	68.3282
74	27	1	59.9993
75	27	1	62.043
76	27	1	78.8678
77	27	1	69.4899
78	27	1	80.7067
79	27	1	65.5403
80	27	1	65.6544
81	27	1	59.2255
82	27	1	67.6765
83	27	1	74.7631
84	27	1	56.8846
85	27	1	75.1349
86	27	1	67.5919
87	27	1	0
88	27	1	0
89	27	1	0
0	28	1	0
1	28	1	0
2	28	1	0
3	28	1	0
4	28	1	0
5	28	1	0
6	28	1	0
7	28	1	0
8	28	1	0
9	28	1	0
10	28	1	0
11	28	1	0
12	28	1	0
13	28	1	0
14	28	1	0
15	28	1	0
16	28	1	0
17	28	1	0
18	28	1	0
19	28	1	0
20	28	1	0
21	28	1	0
22	28	1	0
23	28	1	0
24	28	1	0
25	28	1	96.851
26	28	1	87.0242
27	28	1	77.6389
28	28	1	64.594
29	28	1	64.2732
30	28	1	72.0577
31	28	1	61.3074
32	28	1	67.1248
33	28	1	60.5047
34	28	1	58.7107
35	28	1	69.0919
36	28	1	71.198
37	28	1	60.5779
38	28	1	50.6215
39	28	1	59.0121
40	28	1	65.1168
41	28	1	61.8926
42	28	1	35.298
43	28	1	42.8832
44	28	1	64.351
45	28	1	45.2456
46	28	1	51.7188
47	28	1	55.9711
48	28	1	86.1544
49	28	1	87.5101
50	28	1	70.9705
51	28	1	96.8309
52	28	1	114.068
53	28	1	80.8872
54	28	1	93.3718
55	28	1	63.1879
56	28	1	71.0819
57	28	1	76.9007
58	28	1	66.2443
59	28	1	91.096
60	28	1	83.1154
61	28	1	91.6248
62	28	1	92.3
63	28	1	79.1866
64	28	1	89.5174
65	28	1	94.5812
66	28	1	82.0597
67	28	1	68.2852
68	28	1	83.2134
69	28	1	74.6087
70	28	1	74.6215
71	28	1	72.7362
72	28	1	70.6188
73	28	1	53.3275
74	28	1	45.602
75	28	1	50.6839
76	28	1	69.7336
77	28	1	85.1732
78	28	1	61.2523
79	28	1	63.5906
80	28	1	62.3342
81	28	1	69.1785
82	28	1	55.5772
83	28	1	52.498
84	28	1	66.3477
85	28	1	59.506
86	28	1	57.0826
87	28	1	65.3329
88	28	1	0
89	28	1	0
0	29	1	0
1	29	1	0
2	29	1	0
3	29	1	0
4	29	1	0
5	29	1	0
6	29	1	0
7	29	1	0
8	29	1	0
9	29	1	0
10	29	1	0
11	29	1	0
12	29	1	0
13	29	1	0
14	29	1	0
15	29	1	0
16	29	1	0
17	29	1	0
18	29	1	0
19	29	1	0
20	29	1	0
21	29	1	0
22	29	1	0
23	29	1	0
24	29	1	58.3953
25	29	1	67.1356
26	29	1	65.2503
27	29	1	63.0074
28	29	1	75.3879
29	29	1	47.3564
30	29	1	74.9007
31	29	1	72.5671
32	29	1	60.4919
33	29	1	21.0369
34	29	1	57.8564
35	29	1	37.2242
36	29	1	50.8262
37	29	1	56.9342
38	29	1	46.6658
39	29	1	61.8248
40	29	1	76.6644
41	29	1	55.694
42	29	1	66.8168
43	29	1	56.8101
44	29	1	62.1107
45	29	1	47.2718
46	29	1	45.5315
47	29	1	54.5456
48	29	1	91.1114
49	29	1	81.2537
50	29	1	77.2711
51	29	1	108.168
52	29	1	92.6725
53	29	1	84.6792
54	29	1	67.1826
55	29	1	62.7557
56	29	1	67.3342
57	29	1	78.345
58	29	1	56.1356
59	29	1	85.8463
60	29	1	87.2409
61	29	1	78.0946
62	29	1	84.5497
63	29	1	79.5087
64	29	1	94.5282
65	29	1	77.1141
66	29	1	100.446
67	29	1	77.5141
68	29	1	69.0705
69	29	1	84.9544
70	29	1	71.8738
71	29	1	81.6463
72	29	1	79.6993
73	29	1	66.4141
74	29	1	50.8812
75	29	1	64.5832
76	29	1	79.4081
77	29	1	60.9872
78	29	1	72.3248
79	29	1	61.0564
80	29	1	49.7228
81	29	1	65.0342
82	29	1	59.1758
83	29	1	61.657
84	29	1	71.8678
85	29	1	75.1893
86	29	1	50.5839
87	29	1	69.6785
88	29	1	0
89	29	1	0
0	30	1	0
1	30	1	0
2	30	1	0
3	30	1	0
4	30	1	0
5	30	1	0
6	30	1	0
7	30	1	0
8	30	1	0
9	30	1	0
10	30	1	0
11	30	1	0
12	30	1	0
13	30	1	0
14	30	1	0
15	30	1	0
16	30	1	0
17	30	1	0
18	30	1	0
19	30	1	0
20	30	1	0
21	30	1	0
22	30	1	54.1913
23	30	1	64.4846
24	30	1	63.3477
25	30	1	73.4792
26	30	1	60.749
27	30	1	73.6101
28	30	1	90.2255
29	30	1	77.0993
30	30	1	64.1772
31	30	1	68.5302
32	30	1	45.753
33	30	1	30.3792
34	30	1	32.3242
35	30	1	44.3638
36	30	1	45.3973
37	30	1	31.9906
38	30	1	55.8913
39	30	1	67.6054
40	30	1	82.1242
41	30	1	73.0913
42	30	1	37.4678
43	30	1	53.0846
44	30	1	39.0369
45	30	1	46.251
46	30	1	49.0779
47	30	1	50.6738
48	30	1	67.3423
49	30	1	93.0215
50	30	1	68.8725
51	30	1	122.431
52	30	1	83.3221
53	30	1	60.549
54	30	1	69.1128
55	30	1	56.3181
56	30	1	77.8644
57	30	1	74.6631
58	30	1	70.2094
59	30	1	72.7792
60	30	1	93.1094
61	30	1	84.9054
62	30	1	54.904
63	30	1	80.9564
64	30	1	70.9765
65	30	1	80.1987
66	30	1	60.7208
67	30	1	67.602
68	30	1	77.2154
69	30	1	83.7886
70	30	1	73.9779
71	30	1	77.6966
72	30	1	59.4765
73	30	1	64.894
74	30	1	65.4416
75	30	1	73.951
76	30	1	58.3396
77	30	1	72.5617
78	30	1	70.3718
79	30	1	71.6248
80	30	1	62.2208
81	30	1	63.8698
82	30	1	66.045
83	30	1	63.0879
84	30	1	71.998
85	30	1	64.6812
86	30	1	76.8221
87	30	1	85.0215
88	30	1	0
89	30	1	0
0	31	1	0
1	31	1	0
2	31	1	0
3	31	1	0
4	31	1	0
5	31	1	0
6	31	1	0
7	31	1	0
8	31	1	0
9	31	1	0
10	31	1	0
11	31	1	0
12	31	1	0
13	31	1	0
14	31	1	0
15	31	1	0
16	31	1	0
17	31	1	0
18	31	1	0
19	31	1	0
20	31	1	48.7181
21	31	1	64.5463
22	31	1	39.0631
23	31	1	68.0409
24	31	1	52.6101
25	31	1	73.449
26	31	1	62.647
27	31	1	57.7403
28	31	1	79.1946
29	31	1	72.8201
30	31	1	69.698
31	31	1	78.9322
32	31	1	72.0752
33	31	1	47.3711
34	31	1	37.0832
35	31	1	43.7866
36	31	1	44.0638
37	31	1	41.5416
38	31	1	59.4215
39	31	1	59.3235
40	31	1	32.7611
41	31	1	52.1369
42	31	1	52.5785
43	31	1	46.4946
44	31	1	41.4718
45	31	1	44.7483
46	31	1	52.4107
47	31	1	39.4678
48	31	1	82.1691
49	31	1	78.3826
50	31	1	91.6228
51	31	1	102.585
52	31	1	95.7718
53	31	1	78.9933
54	31	1	69.8309
55	31	1	63.3248
56	31	1	73.651
57	31	1	88.4054
58	31	1	89.0926
59	31	1	79.2799
60	31	1	92.3389
61	31	1	93.7758
62	31	1	78.8765
63	31	1	95.2356
64	31	1	66.7966
65	31	1	82.4107
66	31	1	62.994
67	31	1	72.3416
68	31	1	81.5121
69	31	1	61.0617
70	31	1	53.5564
71	31	1	85.6034
72	31	1	58.0503
73	31	1	78.843
74	31	1	86.3785
75	31	1	88.5765
76	31	1	66.5631
77	31	1	69.7181
78	31	1	54.045
79	31	1	67.2201
80	31	1	82.9168
81	31	1	66.9879
82	31	1	61.0705
83	31	1	63.4872
84	31	1	72.1174
85	31	1	57.004
86	31	1	60.2926
87	31	1	56.9396
88	31	1	0
89	31	1	0
0	32	1	0
1	32	1	0
2	32	1	0
3	32	1	0
4	32	1	0
5	32	1	0
6	32	1	0
7	32	1	0
8	32	1	0
9	32	1	0
10	32	1	0
11	32	1	0
12	32	1	0
13	32	1	0
14	32	1	0
15	32	1	0
16	32	1	0
17	32	1	0
18	32	1	61.8523
19	32	1	65.0852
20	32	1	61.696
21	32	1	66.9483
22	32	1	54.8879
23	32	1	54.149
24	32	1	58.9416
25	32	1	77.0725
26	32	1	58.1799
27	32	1	44.3503
28	32	1	96.7154
29	32	1	62.6664
30	32	1	71.7852
31	32	1	69.8121
32	32	1	53.147
33	32	1	38.847
34	32	1	51.4799
35	32	1	49.9638
36	32	1	52.9893
37	32	1	45.8013
38	32	1	58.7631
39	32	1	61.3268
40	32	1	44.6725
41	32	1	39.149
42	32	1	49.2174
43	32	1	33.3336
44	32	1	47.2879
45	32	1	50.6342
46	32	1	36.5054
47	32	1	58.2611
48	32	1	82.1262
49	32	1	103.219
50	32	1	100.973
51	32	1	94.302
52	32	1	77.2027
53	32	1	65.1664
54	32	1	67.1946
55	32	1	68.9597
56	32	1	67.3315
57	32	1	70.0423
58	32	1	55.5886
59	32	1	75.1201
60	32	1	79.8483
61	32	1	78.3913
62	32	1	85.7322
63	32	1	79.351
64	32	1	93.2081
65	32	1	71.3832
66	32	1	61.3852
67	32	1	71.7779
68	32	1	53.9436
69	32	1	89.1315
70	32	1	68.6456
71	32	1	74.747
72	32	1	85.7987
73	32	1	74.6866
74	32	1	59.3799
75	32	1	62.6564
76	32	1	71.7141
77	32	1	62.0819
78	32	1	60.4483
79	32	1	55.4483
80	32	1	48.9148
81	32	1	55.6658
82	32	1	60.0215
83	32	1	47.5852
84	32	1	51.4067
85	32	1	52.6027
86	32	1	43.4309
87	32	1	66.8315
88	32	1	0
89	32	1	0
0	33	1	0
1	33	1	0
2	33	1	0
3	33	1	0
4	33	1	0
5	33	1	0
6	33	1	0
7	33	1	0
8	33	1	0
9	33	1	0
10	33	1	0
11	33	1	0
12	33	1	0
13	33	1	0
14	33	1	0
15	33	1	0
16	33	1	0
17	33	1	55.0872
18	33	1	43.1812
19	33	1	68.9671
20	33	1	55.3074
21	33	1	67.1329
22	33	1	54.6255
23	33	1	61.8121
24	33	1	56.8678
25	33	1	87.853
26	33	1	61.1268
27	33	1	84.8772
28	33	1	92.1221
29	33	1	57.7007
30	33	1	71.9034
31	33	1	68.6517
32	33	1	78.8933
33	33	1	55.1188
34	33	1	43.9423
35	33	1	57.6785
36	33	1	40.8557
37	33	1	56.2584
38	33	1	59.9436
39	33	1	52.3262
40	33	1	39.5094
41	33	1	25.3738
42	33	1	47.0121
43	33	1	47.6154
44	33	1	28.449
45	33	1	28.4174
46	33	1	55.0779
47	33	1	45.9993
48	33	1	68.0557
49	33	1	63.5013
50	33	1	62.9007
51	33	1	73.7248
52	33	1	66.0644
53	33	1	68.5698
54	33	1	57.8792
55	33	1	78.4081
56	33	1	65.5718
57	33	1	63.5497
58	33	1	57.0852
59	33	1	78.7101
60	33	1	52.4698
61	33	1	80.5201
62	33	1	70.3013
63	33	1	59.151
64	33	1	62.1483
65	33	1	59.0309
66	33	1	57.9356
67	33	1	53.5248
68	33	1	75.6255
69	33	1	56.6497
70	33	1	62.8953
71	33	1	68.9819
72	33	1	85.0275
73	33	1	82.5584
74	33	1	68.5859
